pattern,blur_sigma,noise_std,trial,seed,pipeline,pipeline_description,metric,score,identity_same_input_score,ratio_to_identity_same_input,identity_sharp_anchor,ratio_to_identity_sharp_anchor,calibration_threshold,expected_class,predicted_blurred
concentric_tiles,2,0,1,20481002,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,274.684349,236.443381,1.161734,32910.146713,0.008346,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36569.781738,36438.065552,1.003615,231406.250000,0.158033,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,312.551504,236.443381,1.321887,32910.146713,0.009497,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,36505.939575,36438.065552,1.001863,231406.250000,0.157757,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,160.488916,236.443381,0.678763,32910.146713,0.004877,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,25420.456055,36438.065552,0.697635,231406.250000,0.109852,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,284.574149,236.443381,1.203561,32910.146713,0.008647,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42773.676392,36438.065552,1.173873,231406.250000,0.184842,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,335.405362,236.443381,1.418544,32910.146713,0.010192,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,49587.492676,36438.065552,1.360871,231406.250000,0.214288,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,227.044440,236.443381,0.960249,32910.146713,0.006899,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,34403.643555,36438.065552,0.944168,231406.250000,0.148672,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,220.735370,236.443381,0.933565,32910.146713,0.006707,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,34302.349487,36438.065552,0.941388,231406.250000,0.148234,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,173.038006,236.443381,0.731837,32910.146713,0.005258,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,25498.511353,36438.065552,0.699777,231406.250000,0.110189,118851.111633,intermediate,1
concentric_tiles,2,0,1,20481002,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,195.118253,236.443381,0.825222,32910.146713,0.005929,16473.460861,intermediate,1
concentric_tiles,2,0,1,20481002,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,25364.349121,36438.065552,0.696095,231406.250000,0.109610,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,identity,No preprocessing,laplacian_variance,236.443381,236.443381,1.000000,32910.146713,0.007185,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,identity,No preprocessing,tenengrad_energy,36438.065552,36438.065552,1.000000,231406.250000,0.157464,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,246.324288,236.443381,1.041790,32910.146713,0.007485,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,36457.916626,36438.065552,1.000545,231406.250000,0.157549,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,274.684349,236.443381,1.161734,32910.146713,0.008346,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36569.781738,36438.065552,1.003615,231406.250000,0.158033,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,312.551504,236.443381,1.321887,32910.146713,0.009497,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,36505.939575,36438.065552,1.001863,231406.250000,0.157757,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,160.488916,236.443381,0.678763,32910.146713,0.004877,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,25420.456055,36438.065552,0.697635,231406.250000,0.109852,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,284.574149,236.443381,1.203561,32910.146713,0.008647,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42773.676392,36438.065552,1.173873,231406.250000,0.184842,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,335.405362,236.443381,1.418544,32910.146713,0.010192,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,49587.492676,36438.065552,1.360871,231406.250000,0.214288,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,227.044440,236.443381,0.960249,32910.146713,0.006899,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,34403.643555,36438.065552,0.944168,231406.250000,0.148672,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,220.735370,236.443381,0.933565,32910.146713,0.006707,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,34302.349487,36438.065552,0.941388,231406.250000,0.148234,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,173.038006,236.443381,0.731837,32910.146713,0.005258,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,25498.511353,36438.065552,0.699777,231406.250000,0.110189,118851.111633,intermediate,1
concentric_tiles,2,0,2,20481003,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,195.118253,236.443381,0.825222,32910.146713,0.005929,16473.460861,intermediate,1
concentric_tiles,2,0,2,20481003,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,25364.349121,36438.065552,0.696095,231406.250000,0.109610,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,identity,No preprocessing,laplacian_variance,236.443381,236.443381,1.000000,32910.146713,0.007185,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,identity,No preprocessing,tenengrad_energy,36438.065552,36438.065552,1.000000,231406.250000,0.157464,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,246.324288,236.443381,1.041790,32910.146713,0.007485,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,36457.916626,36438.065552,1.000545,231406.250000,0.157549,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,274.684349,236.443381,1.161734,32910.146713,0.008346,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36569.781738,36438.065552,1.003615,231406.250000,0.158033,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,312.551504,236.443381,1.321887,32910.146713,0.009497,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,36505.939575,36438.065552,1.001863,231406.250000,0.157757,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,160.488916,236.443381,0.678763,32910.146713,0.004877,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,25420.456055,36438.065552,0.697635,231406.250000,0.109852,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,284.574149,236.443381,1.203561,32910.146713,0.008647,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42773.676392,36438.065552,1.173873,231406.250000,0.184842,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,335.405362,236.443381,1.418544,32910.146713,0.010192,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,49587.492676,36438.065552,1.360871,231406.250000,0.214288,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,227.044440,236.443381,0.960249,32910.146713,0.006899,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,34403.643555,36438.065552,0.944168,231406.250000,0.148672,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,220.735370,236.443381,0.933565,32910.146713,0.006707,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,34302.349487,36438.065552,0.941388,231406.250000,0.148234,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,173.038006,236.443381,0.731837,32910.146713,0.005258,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,25498.511353,36438.065552,0.699777,231406.250000,0.110189,118851.111633,intermediate,1
concentric_tiles,2,0,3,20481004,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,195.118253,236.443381,0.825222,32910.146713,0.005929,16473.460861,intermediate,1
concentric_tiles,2,0,3,20481004,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,25364.349121,36438.065552,0.696095,231406.250000,0.109610,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,identity,No preprocessing,laplacian_variance,236.443381,236.443381,1.000000,32910.146713,0.007185,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,identity,No preprocessing,tenengrad_energy,36438.065552,36438.065552,1.000000,231406.250000,0.157464,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,246.324288,236.443381,1.041790,32910.146713,0.007485,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,36457.916626,36438.065552,1.000545,231406.250000,0.157549,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,274.684349,236.443381,1.161734,32910.146713,0.008346,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36569.781738,36438.065552,1.003615,231406.250000,0.158033,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,312.551504,236.443381,1.321887,32910.146713,0.009497,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,36505.939575,36438.065552,1.001863,231406.250000,0.157757,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,170.876909,236.443381,0.722697,32910.146713,0.005192,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,25275.136108,36438.065552,0.693646,231406.250000,0.109224,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,160.488916,236.443381,0.678763,32910.146713,0.004877,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,25420.456055,36438.065552,0.697635,231406.250000,0.109852,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,284.574149,236.443381,1.203561,32910.146713,0.008647,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42773.676392,36438.065552,1.173873,231406.250000,0.184842,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,335.405362,236.443381,1.418544,32910.146713,0.010192,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,49587.492676,36438.065552,1.360871,231406.250000,0.214288,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,227.044440,236.443381,0.960249,32910.146713,0.006899,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,34403.643555,36438.065552,0.944168,231406.250000,0.148672,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,220.735370,236.443381,0.933565,32910.146713,0.006707,16473.460861,intermediate,1
concentric_tiles,2,0,4,20481005,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,34302.349487,36438.065552,0.941388,231406.250000,0.148234,118851.111633,intermediate,1
concentric_tiles,2,0,4,20481005,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,173.038006,236.443381,0.731837,32910.146713,0.005258,16473.460861,intermediate,1
